,datetime,open,high,low,close,volume
0,2019-08-02 03:45:00+00:00,68.0,69.45,67.5,67.55,12151
1,2019-08-02 03:50:00+00:00,68.0,72.85,68.0,69.0,6660
2,2019-08-02 03:55:00+00:00,69.0,69.9,69.0,69.75,782
3,2019-08-02 04:00:00+00:00,69.75,69.75,67.0,67.55,3280
4,2019-08-02 04:05:00+00:00,67.55,67.55,66.7,66.7,3155
5,2019-08-02 04:10:00+00:00,66.7,68.2,66.7,68.2,30
6,2019-08-02 04:15:00+00:00,68.2,68.2,66.45,67.6,1223
7,2019-08-02 04:20:00+00:00,67.6,67.6,67.4,67.6,112
8,2019-08-02 04:25:00+00:00,67.6,67.6,66.45,67.55,38
9,2019-08-02 04:30:00+00:00,67.55,70.15,67.55,70.0,779
10,2019-08-02 04:35:00+00:00,70.0,70.9,67.0,68.25,2855
11,2019-08-02 04:40:00+00:00,67.5,68.35,66.7,67.65,1111
12,2019-08-02 04:45:00+00:00,67.65,68.6,67.65,68.6,438
13,2019-08-02 04:50:00+00:00,68.6,68.6,66.85,66.85,578
14,2019-08-02 04:55:00+00:00,66.85,67.0,66.85,67.0,140
15,2019-08-02 05:00:00+00:00,67.0,67.0,67.0,67.0,0
16,2019-08-02 05:05:00+00:00,67.0,67.0,67.0,67.0,5
17,2019-08-02 05:10:00+00:00,67.0,67.0,67.0,67.0,0
18,2019-08-02 05:15:00+00:00,67.0,67.0,67.0,67.0,45
19,2019-08-02 05:20:00+00:00,67.0,67.05,67.0,67.05,4440
20,2019-08-02 05:25:00+00:00,67.05,69.5,67.05,69.0,1448
21,2019-08-02 05:30:00+00:00,69.0,69.0,67.0,67.0,16823
22,2019-08-02 05:35:00+00:00,67.0,67.0,67.0,67.0,5
23,2019-08-02 05:40:00+00:00,67.0,67.0,67.0,67.0,0
24,2019-08-02 05:45:00+00:00,67.0,67.0,66.7,66.7,250
25,2019-08-02 05:50:00+00:00,66.7,66.7,66.7,66.7,0
26,2019-08-02 05:55:00+00:00,66.7,66.95,66.7,66.95,1010
27,2019-08-02 06:05:00+00:00,66.95,66.95,66.75,66.75,400
28,2019-08-02 06:10:00+00:00,66.95,66.95,66.95,66.95,1000
29,2019-08-02 06:15:00+00:00,66.95,66.95,66.95,66.95,0
30,2019-08-02 06:20:00+00:00,66.95,66.95,66.95,66.95,0
31,2019-08-02 06:25:00+00:00,66.95,66.95,66.95,66.95,0
32,2019-08-02 06:30:00+00:00,66.95,66.95,66.75,66.9,17354
33,2019-08-02 06:35:00+00:00,66.9,66.9,66.65,66.65,2156
34,2019-08-02 06:40:00+00:00,66.65,66.65,66.6,66.65,47
35,2019-08-02 06:50:00+00:00,66.65,66.65,66.65,66.65,2
36,2019-08-02 06:55:00+00:00,66.65,66.65,66.65,66.65,0
37,2019-08-02 07:00:00+00:00,66.65,66.65,66.6,66.6,1115
38,2019-08-02 07:05:00+00:00,66.6,66.6,66.6,66.6,0
39,2019-08-02 07:10:00+00:00,66.6,66.6,66.6,66.6,0
40,2019-08-02 07:25:00+00:00,66.5,66.5,66.5,66.5,740
41,2019-08-02 07:30:00+00:00,66.4,66.5,66.0,66.0,701
42,2019-08-02 07:35:00+00:00,66.0,66.0,66.0,66.0,0
43,2019-08-02 07:40:00+00:00,66.0,66.0,66.0,66.0,0
44,2019-08-02 07:45:00+00:00,66.0,66.0,66.0,66.0,0
45,2019-08-02 07:50:00+00:00,66.0,66.0,66.0,66.0,0
