,datetime,open,high,low,close,volume
0,2015-10-12 11:45:00,9.25,9.25,9.25,9.25,0
1,2015-10-12 11:50:00,9.25,9.25,9.25,9.25,0
2,2015-10-12 11:55:00,9.25,9.25,9.25,9.25,0
3,2015-10-12 12:00:00,9.25,9.35,9.25,9.35,399
4,2015-10-12 12:05:00,9.25,9.35,9.25,9.25,0
5,2015-10-12 12:10:00,9.35,9.35,9.25,9.35,0
6,2015-10-12 12:15:00,9.25,9.35,9.25,9.35,1
7,2015-10-12 12:20:00,9.35,9.35,9.25,9.35,0
8,2015-10-12 12:25:00,9.25,9.35,9.25,9.35,0
9,2015-10-12 12:30:00,9.35,9.35,9.35,9.35,0
10,2015-10-12 12:35:00,9.35,9.35,9.35,9.35,0
11,2015-10-12 12:40:00,9.35,9.35,9.35,9.35,0
12,2015-10-12 12:45:00,9.35,9.35,9.35,9.35,0
13,2015-10-12 12:50:00,9.35,9.35,9.35,9.35,0
14,2015-10-12 12:55:00,9.35,9.35,9.35,9.35,0
15,2015-10-12 13:00:00,9.35,9.35,9.35,9.35,0
16,2015-10-12 13:05:00,9.35,9.35,9.35,9.35,0
17,2015-10-12 13:10:00,9.35,9.35,9.35,9.35,0
18,2015-10-12 13:15:00,9.35,9.35,9.35,9.35,0
19,2015-10-12 13:20:00,9.35,9.35,9.35,9.35,0
20,2015-10-12 13:25:00,9.35,9.35,9.35,9.35,450
21,2015-10-12 13:30:00,9.35,9.35,9.35,9.35,0
22,2015-10-12 13:35:00,9.35,9.35,9.35,9.35,0
23,2015-10-12 13:40:00,9.35,9.35,9.35,9.35,0
24,2015-10-12 13:45:00,9.35,9.35,9.35,9.35,0
25,2015-10-12 13:50:00,9.35,9.35,9.35,9.35,0
26,2015-10-12 13:55:00,9.35,9.35,9.35,9.35,300
27,2015-10-12 14:00:00,9.35,9.35,9.35,9.35,0
28,2015-10-12 14:05:00,9.35,9.35,9.35,9.35,0
29,2015-10-12 14:10:00,9.35,9.35,9.35,9.35,0
30,2015-10-12 14:15:00,9.35,9.35,9.35,9.35,0
31,2015-10-12 14:20:00,9.35,9.35,9.35,9.35,0
32,2015-10-12 14:25:00,9.35,9.35,9.35,9.35,0
33,2015-10-12 14:30:00,9.35,9.35,9.35,9.35,0
34,2015-10-12 14:35:00,9.35,9.35,9.35,9.35,0
35,2015-10-12 14:40:00,9.35,9.35,9.35,9.35,0
36,2015-10-12 14:45:00,9.35,9.35,9.35,9.35,0
37,2015-10-12 14:50:00,9.35,9.35,9.35,9.35,0
38,2015-10-12 14:55:00,9.35,9.35,9.35,9.35,0
39,2015-10-12 15:00:00,9.35,9.35,9.35,9.35,0
40,2015-10-12 15:05:00,9.35,9.35,9.35,9.35,0
41,2015-10-12 15:10:00,9.35,9.35,9.35,9.35,0
42,2015-10-12 15:15:00,9.35,9.35,9.35,9.35,0
43,2015-10-12 15:20:00,9.35,9.35,9.35,9.35,0
44,2015-10-12 15:25:00,9.35,9.35,9.35,9.35,0
45,2015-10-13 11:15:00,8.9,9.25,8.9,8.9,200
46,2015-10-13 11:20:00,9.25,9.25,8.9,9.25,0
47,2015-10-13 11:25:00,9.25,9.25,9.25,9.25,0
48,2015-10-13 11:30:00,9.25,9.25,9.25,9.25,0
49,2015-10-13 11:35:00,9.25,9.25,9.25,9.25,0
50,2015-10-13 11:40:00,9.25,9.25,9.25,9.25,0
51,2015-10-13 11:45:00,9.25,9.25,9.25,9.25,0
52,2015-10-13 11:50:00,9.25,9.25,9.25,9.25,0
53,2015-10-13 11:55:00,9.25,9.25,9.25,9.25,0
54,2015-10-13 12:00:00,9.25,9.25,9.25,9.25,0
55,2015-10-13 12:05:00,9.25,9.25,9.25,9.25,0
56,2015-10-13 12:10:00,9.25,9.25,9.25,9.25,0
57,2015-10-13 12:15:00,9.25,9.25,9.25,9.25,0
58,2015-10-13 12:20:00,9.25,9.25,9.25,9.25,0
59,2015-10-13 12:25:00,9.25,9.25,9.25,9.25,0
60,2015-10-13 12:30:00,9.25,9.25,9.25,9.25,0
61,2015-10-13 12:35:00,9.25,9.25,9.25,9.25,0
62,2015-10-13 12:40:00,9.25,9.25,9.25,9.25,0
63,2015-10-13 12:45:00,9.25,9.25,9.25,9.25,0
64,2015-10-13 12:50:00,9.25,9.25,9.25,9.25,0
65,2015-10-13 12:55:00,9.25,9.25,9.25,9.25,0
66,2015-10-13 13:00:00,9.25,9.25,9.25,9.25,0
67,2015-10-13 13:05:00,9.25,9.25,9.25,9.25,0
68,2015-10-13 13:10:00,9.25,9.25,9.25,9.25,0
69,2015-10-13 13:15:00,9.25,9.25,9.25,9.25,0
70,2015-10-13 13:20:00,9.25,9.25,9.25,9.25,0
71,2015-10-13 13:25:00,9.25,9.25,9.25,9.25,0
72,2015-10-13 13:30:00,9.25,9.25,9.25,9.25,0
73,2015-10-13 13:35:00,9.25,9.25,9.25,9.25,0
74,2015-10-13 13:40:00,9.25,9.25,9.25,9.25,0
75,2015-10-13 13:45:00,9.25,9.25,9.25,9.25,0
76,2015-10-13 13:50:00,9.25,9.25,9.25,9.25,0
77,2015-10-13 13:55:00,9.25,9.25,9.25,9.25,0
78,2015-10-13 14:00:00,9.25,9.25,9.25,9.25,0
79,2015-10-13 14:05:00,9.25,9.25,9.25,9.25,0
80,2015-10-13 14:10:00,9.25,9.25,9.25,9.25,0
81,2015-10-13 14:15:00,9.25,9.25,9.25,9.25,0
82,2015-10-13 14:20:00,9.25,9.25,9.25,9.25,0
83,2015-10-13 14:25:00,9.25,9.25,9.25,9.25,0
84,2015-10-13 14:30:00,9.25,9.25,9.25,9.25,0
85,2015-10-13 14:35:00,9.25,9.25,9.25,9.25,0
86,2015-10-13 14:40:00,9.25,9.25,9.25,9.25,0
87,2015-10-13 14:45:00,9.25,9.25,9.25,9.25,0
88,2015-10-13 14:50:00,9.25,9.25,9.25,9.25,0
89,2015-10-13 14:55:00,9.25,9.25,9.25,9.25,0
90,2015-10-13 15:00:00,9.25,9.25,9.25,9.25,0
91,2015-10-13 15:05:00,9.25,9.25,9.25,9.25,0
92,2015-10-13 15:10:00,9.25,9.25,9.25,9.25,0
93,2015-10-13 15:15:00,9.25,9.25,9.25,9.25,0
94,2015-10-13 15:20:00,9.25,9.25,9.25,9.25,0
95,2015-10-13 15:25:00,9.25,9.25,9.25,9.25,0
96,2015-10-16 14:05:00,8.8,8.8,8.8,8.8,0
97,2015-10-16 14:10:00,8.8,8.8,8.8,8.8,0
98,2015-10-16 14:15:00,8.8,8.8,8.8,8.8,0
